"State","Industry","Series ID","Month","Turnover"
"Western Australia","Household goods retailing","A3349824F","7305",101.5
"Western Australia","Household goods retailing","A3349824F","7336",94.4
"Western Australia","Household goods retailing","A3349824F","7364",108.2
"Western Australia","Household goods retailing","A3349824F","7395",98.1
"Western Australia","Household goods retailing","A3349824F","7425",109
"Western Australia","Household goods retailing","A3349824F","7456",109.7
"Western Australia","Household goods retailing","A3349824F","7486",107.3
"Western Australia","Household goods retailing","A3349824F","7517",108.2
"Western Australia","Household goods retailing","A3349824F","7548",104.6
"Western Australia","Household goods retailing","A3349824F","7578",113.3
"Western Australia","Household goods retailing","A3349824F","7609",120.2
"Western Australia","Household goods retailing","A3349824F","7639",152.4
"Western Australia","Household goods retailing","A3349824F","7670",100.7
"Western Australia","Household goods retailing","A3349824F","7701",96.8
"Western Australia","Household goods retailing","A3349824F","7729",91
"Western Australia","Household goods retailing","A3349824F","7760",95
"Western Australia","Household goods retailing","A3349824F","7790",100.5
"Western Australia","Household goods retailing","A3349824F","7821",98.7
"Western Australia","Household goods retailing","A3349824F","7851",106.9
"Western Australia","Household goods retailing","A3349824F","7882",106.8
"Western Australia","Household goods retailing","A3349824F","7913",110.2
"Western Australia","Household goods retailing","A3349824F","7943",131.6
"Western Australia","Household goods retailing","A3349824F","7974",141.7
"Western Australia","Household goods retailing","A3349824F","8004",149.1
"Western Australia","Household goods retailing","A3349824F","8035",118.8
"Western Australia","Household goods retailing","A3349824F","8066",113.4
"Western Australia","Household goods retailing","A3349824F","8095",129.8
"Western Australia","Household goods retailing","A3349824F","8126",129.4
"Western Australia","Household goods retailing","A3349824F","8156",134.7
"Western Australia","Household goods retailing","A3349824F","8187",130.3
"Western Australia","Household goods retailing","A3349824F","8217",138.9
"Western Australia","Household goods retailing","A3349824F","8248",133.2
"Western Australia","Household goods retailing","A3349824F","8279",145.1
"Western Australia","Household goods retailing","A3349824F","8309",165.4
"Western Australia","Household goods retailing","A3349824F","8340",161.3
"Western Australia","Household goods retailing","A3349824F","8370",192.9
"Western Australia","Household goods retailing","A3349824F","8401",146.6
"Western Australia","Household goods retailing","A3349824F","8432",135.1
"Western Australia","Household goods retailing","A3349824F","8460",154.1
"Western Australia","Household goods retailing","A3349824F","8491",151
"Western Australia","Household goods retailing","A3349824F","8521",160.6
"Western Australia","Household goods retailing","A3349824F","8552",165.1
"Western Australia","Household goods retailing","A3349824F","8582",177.9
"Western Australia","Household goods retailing","A3349824F","8613",167.6
"Western Australia","Household goods retailing","A3349824F","8644",166.8
"Western Australia","Household goods retailing","A3349824F","8674",172.1
"Western Australia","Household goods retailing","A3349824F","8705",185.3
"Western Australia","Household goods retailing","A3349824F","8735",247.9
"Western Australia","Household goods retailing","A3349824F","8766",174.5
"Western Australia","Household goods retailing","A3349824F","8797",170.7
"Western Australia","Household goods retailing","A3349824F","8825",176
"Western Australia","Household goods retailing","A3349824F","8856",168.3
"Western Australia","Household goods retailing","A3349824F","8886",178.5
"Western Australia","Household goods retailing","A3349824F","8917",181.6
"Western Australia","Household goods retailing","A3349824F","8947",168.9
"Western Australia","Household goods retailing","A3349824F","8978",162
"Western Australia","Household goods retailing","A3349824F","9009",171.1
"Western Australia","Household goods retailing","A3349824F","9039",172.7
"Western Australia","Household goods retailing","A3349824F","9070",185.7
"Western Australia","Household goods retailing","A3349824F","9100",233.9
"Western Australia","Household goods retailing","A3349824F","9131",175.6
"Western Australia","Household goods retailing","A3349824F","9162",155.9
"Western Australia","Household goods retailing","A3349824F","9190",171.8
"Western Australia","Household goods retailing","A3349824F","9221",161.9
"Western Australia","Household goods retailing","A3349824F","9251",183.9
"Western Australia","Household goods retailing","A3349824F","9282",182.3
"Western Australia","Household goods retailing","A3349824F","9312",173.2
"Western Australia","Household goods retailing","A3349824F","9343",177.5
"Western Australia","Household goods retailing","A3349824F","9374",186.8
"Western Australia","Household goods retailing","A3349824F","9404",202
"Western Australia","Household goods retailing","A3349824F","9435",211.9
"Western Australia","Household goods retailing","A3349824F","9465",270.4
"Western Australia","Household goods retailing","A3349824F","9496",185
"Western Australia","Household goods retailing","A3349824F","9527",177.6
"Western Australia","Household goods retailing","A3349824F","9556",171.3
"Western Australia","Household goods retailing","A3349824F","9587",172.3
"Western Australia","Household goods retailing","A3349824F","9617",183.6
"Western Australia","Household goods retailing","A3349824F","9648",180.1
"Western Australia","Household goods retailing","A3349824F","9678",197
"Western Australia","Household goods retailing","A3349824F","9709",204.3
"Western Australia","Household goods retailing","A3349824F","9740",181.5
"Western Australia","Household goods retailing","A3349824F","9770",222.3
"Western Australia","Household goods retailing","A3349824F","9801",223.5
"Western Australia","Household goods retailing","A3349824F","9831",267.4
"Western Australia","Household goods retailing","A3349824F","9862",228.2
"Western Australia","Household goods retailing","A3349824F","9893",200.6
"Western Australia","Household goods retailing","A3349824F","9921",201.3
"Western Australia","Household goods retailing","A3349824F","9952",214.6
"Western Australia","Household goods retailing","A3349824F","9982",223.8
"Western Australia","Household goods retailing","A3349824F","10013",209.9
"Western Australia","Household goods retailing","A3349824F","10043",216.2
"Western Australia","Household goods retailing","A3349824F","10074",218
"Western Australia","Household goods retailing","A3349824F","10105",224.9
"Western Australia","Household goods retailing","A3349824F","10135",239.4
"Western Australia","Household goods retailing","A3349824F","10166",248.3
"Western Australia","Household goods retailing","A3349824F","10196",298.8
"Western Australia","Household goods retailing","A3349824F","10227",244.3
"Western Australia","Household goods retailing","A3349824F","10258",207.4
"Western Australia","Household goods retailing","A3349824F","10286",230.9
"Western Australia","Household goods retailing","A3349824F","10317",225.6
"Western Australia","Household goods retailing","A3349824F","10347",228.7
"Western Australia","Household goods retailing","A3349824F","10378",237.3
"Western Australia","Household goods retailing","A3349824F","10408",213.6
"Western Australia","Household goods retailing","A3349824F","10439",205.6
"Western Australia","Household goods retailing","A3349824F","10470",205.8
"Western Australia","Household goods retailing","A3349824F","10500",238.4
"Western Australia","Household goods retailing","A3349824F","10531",235.1
"Western Australia","Household goods retailing","A3349824F","10561",299.6
"Western Australia","Household goods retailing","A3349824F","10592",222.4
"Western Australia","Household goods retailing","A3349824F","10623",215.1
"Western Australia","Household goods retailing","A3349824F","10651",232.6
"Western Australia","Household goods retailing","A3349824F","10682",217.1
"Western Australia","Household goods retailing","A3349824F","10712",239.4
"Western Australia","Household goods retailing","A3349824F","10743",237.2
"Western Australia","Household goods retailing","A3349824F","10773",245.3
"Western Australia","Household goods retailing","A3349824F","10804",247
"Western Australia","Household goods retailing","A3349824F","10835",242.4
"Western Australia","Household goods retailing","A3349824F","10865",260.2
"Western Australia","Household goods retailing","A3349824F","10896",269.1
"Western Australia","Household goods retailing","A3349824F","10926",322.5
"Western Australia","Household goods retailing","A3349824F","10957",249.1
"Western Australia","Household goods retailing","A3349824F","10988",243.8
"Western Australia","Household goods retailing","A3349824F","11017",252.4
"Western Australia","Household goods retailing","A3349824F","11048",232.3
"Western Australia","Household goods retailing","A3349824F","11078",248.9
"Western Australia","Household goods retailing","A3349824F","11109",284.4
"Western Australia","Household goods retailing","A3349824F","11139",243.5
"Western Australia","Household goods retailing","A3349824F","11170",254.1
"Western Australia","Household goods retailing","A3349824F","11201",264
"Western Australia","Household goods retailing","A3349824F","11231",252.4
"Western Australia","Household goods retailing","A3349824F","11262",266.6
"Western Australia","Household goods retailing","A3349824F","11292",320.9
"Western Australia","Household goods retailing","A3349824F","11323",244.4
"Western Australia","Household goods retailing","A3349824F","11354",217.6
"Western Australia","Household goods retailing","A3349824F","11382",240
"Western Australia","Household goods retailing","A3349824F","11413",227.6
"Western Australia","Household goods retailing","A3349824F","11443",227.6
"Western Australia","Household goods retailing","A3349824F","11474",244.2
"Western Australia","Household goods retailing","A3349824F","11504",247.1
"Western Australia","Household goods retailing","A3349824F","11535",251.3
"Western Australia","Household goods retailing","A3349824F","11566",239.7
"Western Australia","Household goods retailing","A3349824F","11596",271.8
"Western Australia","Household goods retailing","A3349824F","11627",277.2
"Western Australia","Household goods retailing","A3349824F","11657",327.7
"Western Australia","Household goods retailing","A3349824F","11688",269.4
"Western Australia","Household goods retailing","A3349824F","11719",231
"Western Australia","Household goods retailing","A3349824F","11747",247.7
"Western Australia","Household goods retailing","A3349824F","11778",236.4
"Western Australia","Household goods retailing","A3349824F","11808",256.1
"Western Australia","Household goods retailing","A3349824F","11839",253.4
"Western Australia","Household goods retailing","A3349824F","11869",224.5
"Western Australia","Household goods retailing","A3349824F","11900",238.3
"Western Australia","Household goods retailing","A3349824F","11931",229.6
"Western Australia","Household goods retailing","A3349824F","11961",274.6
"Western Australia","Household goods retailing","A3349824F","11992",277.8
"Western Australia","Household goods retailing","A3349824F","12022",323.7
"Western Australia","Household goods retailing","A3349824F","12053",264.6
"Western Australia","Household goods retailing","A3349824F","12084",230.1
"Western Australia","Household goods retailing","A3349824F","12112",248.1
"Western Australia","Household goods retailing","A3349824F","12143",242.9
"Western Australia","Household goods retailing","A3349824F","12173",266
"Western Australia","Household goods retailing","A3349824F","12204",261.1
"Western Australia","Household goods retailing","A3349824F","12234",288
"Western Australia","Household goods retailing","A3349824F","12265",291.5
"Western Australia","Household goods retailing","A3349824F","12296",289.4
"Western Australia","Household goods retailing","A3349824F","12326",334.2
"Western Australia","Household goods retailing","A3349824F","12357",339.6
"Western Australia","Household goods retailing","A3349824F","12387",400.4
"Western Australia","Household goods retailing","A3349824F","12418",333
"Western Australia","Household goods retailing","A3349824F","12449",281.2
"Western Australia","Household goods retailing","A3349824F","12478",307.4
"Western Australia","Household goods retailing","A3349824F","12509",298.8
"Western Australia","Household goods retailing","A3349824F","12539",316.3
"Western Australia","Household goods retailing","A3349824F","12570",334
"Western Australia","Household goods retailing","A3349824F","12600",346.8
"Western Australia","Household goods retailing","A3349824F","12631",330.1
"Western Australia","Household goods retailing","A3349824F","12662",348.6
"Western Australia","Household goods retailing","A3349824F","12692",371.6
"Western Australia","Household goods retailing","A3349824F","12723",375
"Western Australia","Household goods retailing","A3349824F","12753",462.6
"Western Australia","Household goods retailing","A3349824F","12784",357.9
"Western Australia","Household goods retailing","A3349824F","12815",316.1
"Western Australia","Household goods retailing","A3349824F","12843",336.1
"Western Australia","Household goods retailing","A3349824F","12874",337.5
"Western Australia","Household goods retailing","A3349824F","12904",342
"Western Australia","Household goods retailing","A3349824F","12935",348.7
"Western Australia","Household goods retailing","A3349824F","12965",364.1
"Western Australia","Household goods retailing","A3349824F","12996",370.1
"Western Australia","Household goods retailing","A3349824F","13027",360.5
"Western Australia","Household goods retailing","A3349824F","13057",391.7
"Western Australia","Household goods retailing","A3349824F","13088",406.4
"Western Australia","Household goods retailing","A3349824F","13118",516.9
"Western Australia","Household goods retailing","A3349824F","13149",373.9
"Western Australia","Household goods retailing","A3349824F","13180",344.1
"Western Australia","Household goods retailing","A3349824F","13208",369.6
"Western Australia","Household goods retailing","A3349824F","13239",371.3
"Western Australia","Household goods retailing","A3349824F","13269",396.5
"Western Australia","Household goods retailing","A3349824F","13300",401.5
"Western Australia","Household goods retailing","A3349824F","13330",411.2
"Western Australia","Household goods retailing","A3349824F","13361",418.5
"Western Australia","Household goods retailing","A3349824F","13392",434.8
"Western Australia","Household goods retailing","A3349824F","13422",443.4
"Western Australia","Household goods retailing","A3349824F","13453",452.4
"Western Australia","Household goods retailing","A3349824F","13483",554.3
"Western Australia","Household goods retailing","A3349824F","13514",431.9
"Western Australia","Household goods retailing","A3349824F","13545",380.3
"Western Australia","Household goods retailing","A3349824F","13573",421.4
"Western Australia","Household goods retailing","A3349824F","13604",390.6
"Western Australia","Household goods retailing","A3349824F","13634",426.2
"Western Australia","Household goods retailing","A3349824F","13665",441.3
"Western Australia","Household goods retailing","A3349824F","13695",405.2
"Western Australia","Household goods retailing","A3349824F","13726",415.8
"Western Australia","Household goods retailing","A3349824F","13757",424.9
"Western Australia","Household goods retailing","A3349824F","13787",438
"Western Australia","Household goods retailing","A3349824F","13818",462.6
"Western Australia","Household goods retailing","A3349824F","13848",551.9
"Western Australia","Household goods retailing","A3349824F","13879",406.7
"Western Australia","Household goods retailing","A3349824F","13910",360.1
"Western Australia","Household goods retailing","A3349824F","13939",373.1
"Western Australia","Household goods retailing","A3349824F","13970",367.3
"Western Australia","Household goods retailing","A3349824F","14000",381.7
"Western Australia","Household goods retailing","A3349824F","14031",381.2
"Western Australia","Household goods retailing","A3349824F","14061",390.3
"Western Australia","Household goods retailing","A3349824F","14092",383.6
"Western Australia","Household goods retailing","A3349824F","14123",372.9
"Western Australia","Household goods retailing","A3349824F","14153",398
"Western Australia","Household goods retailing","A3349824F","14184",404.1
"Western Australia","Household goods retailing","A3349824F","14214",549.7
"Western Australia","Household goods retailing","A3349824F","14245",402.1
"Western Australia","Household goods retailing","A3349824F","14276",332.3
"Western Australia","Household goods retailing","A3349824F","14304",361
"Western Australia","Household goods retailing","A3349824F","14335",366
"Western Australia","Household goods retailing","A3349824F","14365",395.7
"Western Australia","Household goods retailing","A3349824F","14396",415.4
"Western Australia","Household goods retailing","A3349824F","14426",405.1
"Western Australia","Household goods retailing","A3349824F","14457",397.3
"Western Australia","Household goods retailing","A3349824F","14488",398.9
"Western Australia","Household goods retailing","A3349824F","14518",426.9
"Western Australia","Household goods retailing","A3349824F","14549",437.3
"Western Australia","Household goods retailing","A3349824F","14579",538.5
"Western Australia","Household goods retailing","A3349824F","14610",403.7
"Western Australia","Household goods retailing","A3349824F","14641",347
"Western Australia","Household goods retailing","A3349824F","14669",363.1
"Western Australia","Household goods retailing","A3349824F","14700",351.4
"Western Australia","Household goods retailing","A3349824F","14730",358.8
"Western Australia","Household goods retailing","A3349824F","14761",377.3
"Western Australia","Household goods retailing","A3349824F","14791",379.4
"Western Australia","Household goods retailing","A3349824F","14822",369.7
"Western Australia","Household goods retailing","A3349824F","14853",373.9
"Western Australia","Household goods retailing","A3349824F","14883",426.3
"Western Australia","Household goods retailing","A3349824F","14914",427.8
"Western Australia","Household goods retailing","A3349824F","14944",543.7
"Western Australia","Household goods retailing","A3349824F","14975",405.1
"Western Australia","Household goods retailing","A3349824F","15006",363.4
"Western Australia","Household goods retailing","A3349824F","15034",388.1
"Western Australia","Household goods retailing","A3349824F","15065",377.8
"Western Australia","Household goods retailing","A3349824F","15095",391
"Western Australia","Household goods retailing","A3349824F","15126",416.7
"Western Australia","Household goods retailing","A3349824F","15156",420.7
"Western Australia","Household goods retailing","A3349824F","15187",426.4
"Western Australia","Household goods retailing","A3349824F","15218",436.3
"Western Australia","Household goods retailing","A3349824F","15248",494.5
"Western Australia","Household goods retailing","A3349824F","15279",519.1
"Western Australia","Household goods retailing","A3349824F","15309",604.2
"Western Australia","Household goods retailing","A3349824F","15340",453.7
"Western Australia","Household goods retailing","A3349824F","15371",423
"Western Australia","Household goods retailing","A3349824F","15400",447.3
"Western Australia","Household goods retailing","A3349824F","15431",412.2
"Western Australia","Household goods retailing","A3349824F","15461",461.7
"Western Australia","Household goods retailing","A3349824F","15492",471.9
"Western Australia","Household goods retailing","A3349824F","15522",464.6
"Western Australia","Household goods retailing","A3349824F","15553",470.7
"Western Australia","Household goods retailing","A3349824F","15584",498.9
"Western Australia","Household goods retailing","A3349824F","15614",521.3
"Western Australia","Household goods retailing","A3349824F","15645",531.4
"Western Australia","Household goods retailing","A3349824F","15675",630.8
"Western Australia","Household goods retailing","A3349824F","15706",513.4
"Western Australia","Household goods retailing","A3349824F","15737",435.7
"Western Australia","Household goods retailing","A3349824F","15765",470.2
"Western Australia","Household goods retailing","A3349824F","15796",470.2
"Western Australia","Household goods retailing","A3349824F","15826",498.3
"Western Australia","Household goods retailing","A3349824F","15857",508
"Western Australia","Household goods retailing","A3349824F","15887",486.8
"Western Australia","Household goods retailing","A3349824F","15918",503.6
"Western Australia","Household goods retailing","A3349824F","15949",494.3
"Western Australia","Household goods retailing","A3349824F","15979",541.3
"Western Australia","Household goods retailing","A3349824F","16010",561.2
"Western Australia","Household goods retailing","A3349824F","16040",643.6
"Western Australia","Household goods retailing","A3349824F","16071",511.4
"Western Australia","Household goods retailing","A3349824F","16102",451.2
"Western Australia","Household goods retailing","A3349824F","16130",479.7
"Western Australia","Household goods retailing","A3349824F","16161",454.8
"Western Australia","Household goods retailing","A3349824F","16191",497.4
"Western Australia","Household goods retailing","A3349824F","16222",514.9
"Western Australia","Household goods retailing","A3349824F","16252",508.8
"Western Australia","Household goods retailing","A3349824F","16283",519.3
"Western Australia","Household goods retailing","A3349824F","16314",526
"Western Australia","Household goods retailing","A3349824F","16344",553.2
"Western Australia","Household goods retailing","A3349824F","16375",561.5
"Western Australia","Household goods retailing","A3349824F","16405",662
"Western Australia","Household goods retailing","A3349824F","16436",518.8
"Western Australia","Household goods retailing","A3349824F","16467",453.9
"Western Australia","Household goods retailing","A3349824F","16495",479.8
"Western Australia","Household goods retailing","A3349824F","16526",447.6
"Western Australia","Household goods retailing","A3349824F","16556",489.1
"Western Australia","Household goods retailing","A3349824F","16587",521.7
"Western Australia","Household goods retailing","A3349824F","16617",515.3
"Western Australia","Household goods retailing","A3349824F","16648",518.6
"Western Australia","Household goods retailing","A3349824F","16679",527
"Western Australia","Household goods retailing","A3349824F","16709",575.2
"Western Australia","Household goods retailing","A3349824F","16740",567.5
"Western Australia","Household goods retailing","A3349824F","16770",677.4
"Western Australia","Household goods retailing","A3349824F","16801",538.9
"Western Australia","Household goods retailing","A3349824F","16832",470.3
"Western Australia","Household goods retailing","A3349824F","16861",498
"Western Australia","Household goods retailing","A3349824F","16892",493
"Western Australia","Household goods retailing","A3349824F","16922",487.7
"Western Australia","Household goods retailing","A3349824F","16953",526.2
"Western Australia","Household goods retailing","A3349824F","16983",502.2
"Western Australia","Household goods retailing","A3349824F","17014",492.5
"Western Australia","Household goods retailing","A3349824F","17045",518.8
"Western Australia","Household goods retailing","A3349824F","17075",563.9
"Western Australia","Household goods retailing","A3349824F","17106",555.1
"Western Australia","Household goods retailing","A3349824F","17136",662
"Western Australia","Household goods retailing","A3349824F","17167",502.9
"Western Australia","Household goods retailing","A3349824F","17198",436
"Western Australia","Household goods retailing","A3349824F","17226",474.7
"Western Australia","Household goods retailing","A3349824F","17257",448.2
"Western Australia","Household goods retailing","A3349824F","17287",479.2
"Western Australia","Household goods retailing","A3349824F","17318",498.5
"Western Australia","Household goods retailing","A3349824F","17348",481.2
"Western Australia","Household goods retailing","A3349824F","17379",487.2
"Western Australia","Household goods retailing","A3349824F","17410",477.9
"Western Australia","Household goods retailing","A3349824F","17440",502.1
"Western Australia","Household goods retailing","A3349824F","17471",538.1
"Western Australia","Household goods retailing","A3349824F","17501",621.5
"Western Australia","Household goods retailing","A3349824F","17532",468.4
"Western Australia","Household goods retailing","A3349824F","17563",408.1
"Western Australia","Household goods retailing","A3349824F","17591",444.6
"Western Australia","Household goods retailing","A3349824F","17622",412.8
"Western Australia","Household goods retailing","A3349824F","17652",438.6
"Western Australia","Household goods retailing","A3349824F","17683",470.7
"Western Australia","Household goods retailing","A3349824F","17713",435.5
"Western Australia","Household goods retailing","A3349824F","17744",441.7
"Western Australia","Household goods retailing","A3349824F","17775",444.2
"Western Australia","Household goods retailing","A3349824F","17805",481.1
"Western Australia","Household goods retailing","A3349824F","17836",501
"Western Australia","Household goods retailing","A3349824F","17866",590.6
"Western Australia","Liquor retailing","A3349823C","4473",12.3
"Western Australia","Liquor retailing","A3349823C","4503",11.8
"Western Australia","Liquor retailing","A3349823C","4534",11.3
"Western Australia","Liquor retailing","A3349823C","4564",12.1
"Western Australia","Liquor retailing","A3349823C","4595",12
"Western Australia","Liquor retailing","A3349823C","4626",12.3
"Western Australia","Liquor retailing","A3349823C","4656",14.2
"Western Australia","Liquor retailing","A3349823C","4687",14.2
"Western Australia","Liquor retailing","A3349823C","4717",16.2
"Western Australia","Liquor retailing","A3349823C","4748",15.7
"Western Australia","Liquor retailing","A3349823C","4779",13.3
"Western Australia","Liquor retailing","A3349823C","4807",15.4
"Western Australia","Liquor retailing","A3349823C","4838",12.4
"Western Australia","Liquor retailing","A3349823C","4868",12.7
"Western Australia","Liquor retailing","A3349823C","4899",13.7
"Western Australia","Liquor retailing","A3349823C","4929",13.9
"Western Australia","Liquor retailing","A3349823C","4960",14.2
"Western Australia","Liquor retailing","A3349823C","4991",14.8
"Western Australia","Liquor retailing","A3349823C","5021",15.1
"Western Australia","Liquor retailing","A3349823C","5052",15.4
"Western Australia","Liquor retailing","A3349823C","5082",19.4
"Western Australia","Liquor retailing","A3349823C","5113",15.3
"Western Australia","Liquor retailing","A3349823C","5144",15.7
"Western Australia","Liquor retailing","A3349823C","5173",15.5
"Western Australia","Liquor retailing","A3349823C","5204",14
"Western Australia","Liquor retailing","A3349823C","5234",14.2
"Western Australia","Liquor retailing","A3349823C","5265",14.8
"Western Australia","Liquor retailing","A3349823C","5295",13.7
"Western Australia","Liquor retailing","A3349823C","5326",14.8
"Western Australia","Liquor retailing","A3349823C","5357",14.7
"Western Australia","Liquor retailing","A3349823C","5387",15.6
"Western Australia","Liquor retailing","A3349823C","5418",16.4
"Western Australia","Liquor retailing","A3349823C","5448",20.3
"Western Australia","Liquor retailing","A3349823C","5479",17.8
"Western Australia","Liquor retailing","A3349823C","5510",17.2
"Western Australia","Liquor retailing","A3349823C","5538",17.9
"Western Australia","Liquor retailing","A3349823C","5569",16.7
"Western Australia","Liquor retailing","A3349823C","5599",17
"Western Australia","Liquor retailing","A3349823C","5630",16.1
"Western Australia","Liquor retailing","A3349823C","5660",16.6
"Western Australia","Liquor retailing","A3349823C","5691",17.9
"Western Australia","Liquor retailing","A3349823C","5722",18.6
"Western Australia","Liquor retailing","A3349823C","5752",18.7
"Western Australia","Liquor retailing","A3349823C","5783",20.1
"Western Australia","Liquor retailing","A3349823C","5813",24.2
"Western Australia","Liquor retailing","A3349823C","5844",20.6
"Western Australia","Liquor retailing","A3349823C","5875",18.3
"Western Australia","Liquor retailing","A3349823C","5903",19
"Western Australia","Liquor retailing","A3349823C","5934",18.7
"Western Australia","Liquor retailing","A3349823C","5964",18.6
"Western Australia","Liquor retailing","A3349823C","5995",17.5
"Western Australia","Liquor retailing","A3349823C","6025",17.8
"Western Australia","Liquor retailing","A3349823C","6056",18.7
"Western Australia","Liquor retailing","A3349823C","6087",18.9
"Western Australia","Liquor retailing","A3349823C","6117",21.2
"Western Australia","Liquor retailing","A3349823C","6148",19.9
"Western Australia","Liquor retailing","A3349823C","6178",25.1
"Western Australia","Liquor retailing","A3349823C","6209",24.7
"Western Australia","Liquor retailing","A3349823C","6240",21.3
"Western Australia","Liquor retailing","A3349823C","6268",21.8
"Western Australia","Liquor retailing","A3349823C","6299",19.2
"Western Australia","Liquor retailing","A3349823C","6329",18.9
"Western Australia","Liquor retailing","A3349823C","6360",18.2
"Western Australia","Liquor retailing","A3349823C","6390",19.3
"Western Australia","Liquor retailing","A3349823C","6421",18.9
"Western Australia","Liquor retailing","A3349823C","6452",20.8
"Western Australia","Liquor retailing","A3349823C","6482",21.8
"Western Australia","Liquor retailing","A3349823C","6513",21.8
"Western Australia","Liquor retailing","A3349823C","6543",28.3
"Western Australia","Liquor retailing","A3349823C","6574",24.6
"Western Australia","Liquor retailing","A3349823C","6605",21.9
"Western Australia","Liquor retailing","A3349823C","6634",23.5
"Western Australia","Liquor retailing","A3349823C","6665",22.4
"Western Australia","Liquor retailing","A3349823C","6695",19.9
"Western Australia","Liquor retailing","A3349823C","6726",18.4
"Western Australia","Liquor retailing","A3349823C","6756",18.9
"Western Australia","Liquor retailing","A3349823C","6787",19.2
"Western Australia","Liquor retailing","A3349823C","6818",19.5
"Western Australia","Liquor retailing","A3349823C","6848",20
"Western Australia","Liquor retailing","A3349823C","6879",21.9
"Western Australia","Liquor retailing","A3349823C","6909",39.4
"Western Australia","Liquor retailing","A3349823C","6940",24.3
"Western Australia","Liquor retailing","A3349823C","6971",25.2
"Western Australia","Liquor retailing","A3349823C","6999",29.3
"Western Australia","Liquor retailing","A3349823C","7030",24.4
"Western Australia","Liquor retailing","A3349823C","7060",23.3
"Western Australia","Liquor retailing","A3349823C","7091",27.2
"Western Australia","Liquor retailing","A3349823C","7121",27.1
"Western Australia","Liquor retailing","A3349823C","7152",27.8
"Western Australia","Liquor retailing","A3349823C","7183",26.9
"Western Australia","Liquor retailing","A3349823C","7213",26
"Western Australia","Liquor retailing","A3349823C","7244",29.3
"Western Australia","Liquor retailing","A3349823C","7274",40
"Western Australia","Liquor retailing","A3349823C","7305",23.9
"Western Australia","Liquor retailing","A3349823C","7336",24
"Western Australia","Liquor retailing","A3349823C","7364",25.2
"Western Australia","Liquor retailing","A3349823C","7395",23.2
"Western Australia","Liquor retailing","A3349823C","7425",23
"Western Australia","Liquor retailing","A3349823C","7456",21.7
"Western Australia","Liquor retailing","A3349823C","7486",20.7
"Western Australia","Liquor retailing","A3349823C","7517",22.4
"Western Australia","Liquor retailing","A3349823C","7548",21.6
"Western Australia","Liquor retailing","A3349823C","7578",21.9
"Western Australia","Liquor retailing","A3349823C","7609",24.4
"Western Australia","Liquor retailing","A3349823C","7639",38.1
"Western Australia","Liquor retailing","A3349823C","7670",23.1
"Western Australia","Liquor retailing","A3349823C","7701",21.8
"Western Australia","Liquor retailing","A3349823C","7729",23.4
"Western Australia","Liquor retailing","A3349823C","7760",22.9
"Western Australia","Liquor retailing","A3349823C","7790",22.9
"Western Australia","Liquor retailing","A3349823C","7821",22.2
"Western Australia","Liquor retailing","A3349823C","7851",22.4
"Western Australia","Liquor retailing","A3349823C","7882",24.6
"Western Australia","Liquor retailing","A3349823C","7913",23.2
"Western Australia","Liquor retailing","A3349823C","7943",24.8
"Western Australia","Liquor retailing","A3349823C","7974",27.2
"Western Australia","Liquor retailing","A3349823C","8004",40.4
"Western Australia","Liquor retailing","A3349823C","8035",27.2
"Western Australia","Liquor retailing","A3349823C","8066",25.7
"Western Australia","Liquor retailing","A3349823C","8095",27.2
"Western Australia","Liquor retailing","A3349823C","8126",28
"Western Australia","Liquor retailing","A3349823C","8156",26.7
"Western Australia","Liquor retailing","A3349823C","8187",24.7
"Western Australia","Liquor retailing","A3349823C","8217",26.4
"Western Australia","Liquor retailing","A3349823C","8248",26.2
"Western Australia","Liquor retailing","A3349823C","8279",27.8
"Western Australia","Liquor retailing","A3349823C","8309",30.2
"Western Australia","Liquor retailing","A3349823C","8340",29.1
"Western Australia","Liquor retailing","A3349823C","8370",48.4
"Western Australia","Liquor retailing","A3349823C","8401",30.1
"Western Australia","Liquor retailing","A3349823C","8432",27.6
"Western Australia","Liquor retailing","A3349823C","8460",30.1
"Western Australia","Liquor retailing","A3349823C","8491",31.6
"Western Australia","Liquor retailing","A3349823C","8521",28.4
"Western Australia","Liquor retailing","A3349823C","8552",28.9
"Western Australia","Liquor retailing","A3349823C","8582",33.7
"Western Australia","Liquor retailing","A3349823C","8613",31
"Western Australia","Liquor retailing","A3349823C","8644",31.4
"Western Australia","Liquor retailing","A3349823C","8674",32.8
"Western Australia","Liquor retailing","A3349823C","8705",34
"Western Australia","Liquor retailing","A3349823C","8735",51.9
"Western Australia","Liquor retailing","A3349823C","8766",29.2
"Western Australia","Liquor retailing","A3349823C","8797",28.5
"Western Australia","Liquor retailing","A3349823C","8825",31.9
"Western Australia","Liquor retailing","A3349823C","8856",29.2
"Western Australia","Liquor retailing","A3349823C","8886",28.2
"Western Australia","Liquor retailing","A3349823C","8917",27.1
"Western Australia","Liquor retailing","A3349823C","8947",31.4
"Western Australia","Liquor retailing","A3349823C","8978",29.3
"Western Australia","Liquor retailing","A3349823C","9009",32.1
"Western Australia","Liquor retailing","A3349823C","9039",31.1
"Western Australia","Liquor retailing","A3349823C","9070",34.5
"Western Australia","Liquor retailing","A3349823C","9100",56
"Western Australia","Liquor retailing","A3349823C","9131",33.7
